"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-03-26","1.21227072298124","0.401203331267737","2.31149715679984",1.21214585621589,1.24158192678247,1.27207204867345,1.1769958537188
"2014-03-27","1.23027312550339","0.402109873871808","2.4176706937418",1.21783713317545,1.24925625310087,1.28124139956757,1.17500264129601
"2014-03-28","1.22364651612562","0.400428034997888","2.39818615317268",1.22821649280204,1.25788612126992,1.28861773476459,1.17209838727806
"2014-03-29","1.22063943078258","0.398744237402955","2.39919348016694",1.24347850829278,1.26985887016712,1.29386100515472,1.1684787890121
"2014-03-30","1.24482173559989","0.402375677975702","2.51093238537907",1.25993904566206,1.28310631712357,1.29562176973619,1.16409433833797
"2014-03-31","1.270833803418","0.403625146423713","2.55244749202174",1.27692858999282,1.29655805835652,1.29441441998924,1.15926123260312
"2014-04-01","1.30186422363873","0.404504350295671","2.66695620485814",1.30159691769766,1.3126047985695,1.2910215812318,1.15443684290744
"2014-04-02","1.32749448456623","0.408670812409927","2.81035160556125",1.33338783666043,1.33149873762633,1.28558133289689,1.14964179649597
"2014-04-03","1.34919993581869","0.412547319243385","2.92079956331277",1.35953600396319,1.34692711573451,1.27835212175731,1.14511404596454
"2014-04-04","1.39632481005951","0.425630288884006","3.18073528104814",1.37895387710025,1.35729086944102,1.26913946037585,1.14070727464728
"2014-04-05","1.44317586352196","0.429303299563089","3.41703265211782",1.39852747218421,1.36521492443538,1.25994048015629,1.13616011010559
"2014-04-06","1.42785890671922","0.42548056886813","3.37247942820469",1.42009100311132,1.37037918420953,1.25208666185022,1.13106764066881
"2014-04-07","1.40675891537739","0.424633006701551","3.23400619386311",1.4335904972235,1.36890997057606,1.24494745988587,1.12517935208755
"2014-04-08","1.43887938922645","0.432662258918801","3.33330766414953",1.432076871658,1.36145802691825,1.2376490344653,1.1188071049588
"2014-04-09","1.47843920105603","0.439507011563723","3.52506815238367",1.41769565416072,1.34813424463237,1.23005527404511,1.11256712751808
"2014-04-10","1.44369639460397","0.432432549814157","3.38237418226208",1.39915914282868,1.3295807390113,1.22119012912323,1.10607929938966
"2014-04-11","1.385729431101","0.421929770379655","3.15993030698863",1.37287694507446,1.30744799041375,1.21079171848776,1.09975028724452
"2014-04-12","1.34250734104099","0.405563168755518","3.02043884012333",1.3329019821208,1.28039279948177,1.19937806006819,1.09371074863427
"2014-04-13","1.29810332739491","0.391933870815655","2.87599923586944",1.27912602330573,1.25002209014546,1.1872747539857,1.08752921825434
"2014-04-14","1.22278353109785","0.371088927482225","2.61527697619021",1.22276823839805,1.22106700657688,1.17338964123171,1.08127179662306
"2014-04-15","1.15905464855088","0.353102303382314","2.45666355374668",1.17012242064867,1.19333686141522,1.15805456399173,1.07478942018762
"2014-04-16","1.10200748935052","0.33692964761939","2.27611685313265",1.11983522136852,1.1626932703611,1.14131238786744,1.06838035356518
"2014-04-17","1.0491919002502","0.322624669457956","2.13294442845398",1.07547977795171,1.12861181046389,1.12331475671088,1.06220886908069
"2014-04-18","1.01720870685537","0.313335582383277","2.06963042567516",1.04272965253638,1.09545314251194,1.10449056358819,1.05584138156321
"2014-04-19","0.990496946079893","0.308340585314709","2.01794838913064",1.01869423673659,1.0642925675345,1.08368273070302,1.04871949900896
"2014-04-20","0.987615223477239","0.306971076930774","2.01027997072006",1.00115395588863,1.03354119570101,1.06074310574081,1.04133537092009
"2014-04-21","0.99353265319055","0.308274889320005","2.01848394916371",0.989443299081149,1.00417032376186,1.03808211231443,1.03453827670855
