"","Date","d2m","t2m","tp","RH"
"layer.979",2016-09-05,17.892082088486,23.9168836761468,4.64847460155823e-05,69.0393281414726
"layer.980",2016-09-06,17.8517245373956,24.2972911216092,0,67.3096926697804
"layer.981",2016-09-07,17.8050647413654,25.7955878996324,0,61.3788796538767
"layer.982",2016-09-08,18.8839016989504,23.5310673386313,0.0482873211666354,75.1934280872866
"layer.983",2016-09-09,17.8336170224089,22.1638233673174,0.0950406457147563,76.4827177167123
"layer.984",2016-09-10,18.9469973593249,22.7328549773709,0.0754395778115174,79.2227987246083
"layer.985",2016-09-11,18.1899287467226,23.4879174476063,0.00132223277555442,72.1840581514566
"layer.986",2016-09-12,18.5806435293279,24.4455675111083,0,69.8372932787307
"layer.987",2016-09-13,17.7505896735368,25.6293873983604,5.16497177950914e-06,61.7745998297001
"layer.988",2016-09-14,16.5962233913108,27.2832891767843,0,52.0870514491901
"layer.989",2016-09-15,17.7297245450818,24.9797545401015,0.000418362714140292,64.124256928333
"layer.990",2016-09-16,15.6256837715046,20.5809781297024,0.103077341803673,73.2505416608486
"layer.991",2016-09-17,17.8591066442466,22.0133982398793,0.0478947833113927,77.3109622187403
"layer.992",2016-09-18,19.6158101391117,26.1512680191578,0,67.3043676242961
"layer.993",2016-09-19,20.4377558791962,26.0938111708214,0,71.058184007787
"layer.994",2016-09-20,19.1953900025745,20.9946741735796,0.954295680897534,89.465673048285
"layer.995",2016-09-21,14.2090269622219,19.414846599277,0.0888478445511244,71.8719519157003
"layer.996",2016-09-22,14.5312772794701,21.1129019112113,0.0474764205972524,66.0757139329999
"layer.997",2016-09-23,14.3611227670118,21.8263974164898,0.0022157728934096,62.5598849393544
"layer.998",2016-09-24,17.1786167136227,23.6307916809078,0.000366712996345175,67.1467396228846
"layer.999",2016-09-25,18.7924428858896,21.5280461640442,0.257995505358285,84.4373308176136
"layer.1000",2016-09-26,15.4996754781981,18.76074786875,0.171730146696915,81.3523247762577
"layer.1001",2016-09-27,16.3138974602056,21.1227160528322,0.0394655493672329,74.0326713707585
"layer.1002",2016-09-28,15.824872537272,21.4840542910683,0.0220182746960495,70.1864114024962
"layer.1003",2016-09-29,17.5901234137059,23.7507774768533,0.00264446555110894,68.4187579947244
"layer.1004",2016-09-30,16.940473607158,20.408546961993,0.358975868619477,80.5010841486369
"layer.1005",2016-10-01,16.3523881313816,19.0376723645065,0.416627283622363,84.4336881951649
"layer.1006",2016-10-02,16.3067044817119,18.9225565921656,0.0865442671374631,84.7952911780141
"layer.1007",2016-10-03,15.9538153705746,20.6553756548929,0.0630901302867099,74.4615038311792
"layer.1008",2016-10-04,17.6763964492267,18.8532446379592,1.79719841542638,92.8829294702349
"layer.1009",2016-10-05,17.5267959185708,22.3255243170433,0.0772731427932432,74.2834063182588
"layer.1010",2016-10-06,16.4513876750769,19.2502357599284,0.503682882965998,83.8492713865031
"layer.1011",2016-10-07,18.3715712816607,22.9661513363543,0.0853201688257193,75.3495342860209
"layer.1012",2016-10-08,16.840504018017,22.7760856986631,0.0100097153086896,69.2077657524102
"layer.1013",2016-10-09,19.1503225452948,24.9459607525161,6.71446331336188e-05,70.2345989732805
"layer.1014",2016-10-10,17.8583928372205,20.6961477888882,0.128132619906074,83.8063831281846
"layer.1015",2016-10-11,16.5917941272002,21.8087023238076,0.0258196939257685,72.2537631166079
"layer.1016",2016-10-12,18.2011361271237,23.0073545651085,0.0201847097143235,74.3626094664217
"layer.1017",2016-10-13,18.5145096134065,25.4386818543864,0.0116625062781326,65.5485303288127
"layer.1018",2016-10-14,19.9041759758223,25.3618392136103,0.00432308137944954,71.8020883152125
"layer.1019",2016-10-15,21.4463774088901,26.8113751328871,0.0167964882269652,72.4702161721111
"layer.1020",2016-10-16,21.5048851813705,26.5617847391879,0.0520215957632208,73.8069722833114
"layer.1021",2016-10-17,20.9327535976729,27.2187192649259,1.03299435590183e-05,68.5619016930509
"layer.1022",2016-10-18,20.444106931454,27.6129150068178,0,65.0110734739746
"layer.1023",2016-10-19,21.4801154674736,27.7020236406562,0.00514947686417111,68.9251980084623
"layer.1024",2016-10-20,21.8224743997475,27.8925338448175,0.00555234466297282,69.6044536338026
"layer.1025",2016-10-21,22.2872115810497,27.3114517890814,0.0228085153783145,74.0794923796253
"layer.1026",2016-10-22,20.1799739281419,23.4885775614559,0.0797678241627463,81.7080625529045
"layer.1027",2016-10-23,19.0732069828181,23.7650709624535,0.00566597404212197,75.0220248422005
"layer.1028",2016-10-24,19.972548927458,25.2165670157123,0.0221680588776553,72.7327177167402
"layer.1029",2016-10-25,20.5762771486609,24.2767332902935,0.141995404162278,79.8565336902805
"layer.1030",2016-10-26,21.1853985785053,24.0699290514164,0.144830973669229,83.9396336134819
"layer.1031",2016-10-27,20.6111316746442,27.2607779473423,0.000955519779209269,67.0524663717494
"layer.1032",2016-10-28,21.022845805829,25.2989869449319,0.209506750292248,77.2205679979798
"layer.1033",2016-10-29,15.0736608028325,20.97119298093,0.106842606230936,69.0238444779676
"layer.1034",2016-10-30,16.2379105669582,20.6899710092956,0.0580181279992314,75.6618274936021
"layer.1035",2016-10-31,16.3508812054376,22.3521040032725,0.0169824272110277,68.8372292161214
"layer.1036",2016-11-01,17.5462151302293,25.1487504214509,0.00579509833660977,62.7515757344525
"layer.1037",2016-11-02,19.2023755499666,27.0308697237297,0.00723096049131339,62.2829096745406
"layer.1038",2016-11-03,19.4876177183237,28.1095967917856,0,59.5213126686698
"layer.1039",2016-11-04,20.9400807962911,23.5317611317589,0.710245599343926,85.4052832001497
"layer.1040",2016-11-05,19.8774722719488,21.8502221377753,0.349854528456863,88.5735348181216
"layer.1041",2016-11-06,18.9139548050232,23.7381342758771,0.108361107934112,74.400866087818
"layer.1042",2016-11-07,19.2558805723495,25.0557013120818,0.0762969631269161,70.2368454526144
"layer.1043",2016-11-08,20.0979776338629,25.5431212955886,0.127641947587021,71.89018622692
"layer.1044",2016-11-09,19.2748239126573,25.7464228895495,0.0329835097839484,67.4909147579711
"layer.1045",2016-11-10,20.5860752177541,25.3924806207711,0.0275344645565657,74.7560320947812
"layer.1046",2016-11-11,21.6817323973128,27.7070418530841,0.00218478306273255,69.760089263124
"layer.1047",2016-11-12,21.7638690126311,26.2737730251006,0.232201636291414,76.270118948143
"layer.1048",2016-11-13,21.0946535724706,22.6236869655319,1.02661045078245,91.0884045264042
"layer.1049",2016-11-14,20.4331862940463,21.2711069518767,2.21288567418488,94.97641337245
"layer.1050",2016-11-15,21.4792552384935,24.0199355310938,0.830868350282593,85.722028930557
"layer.1051",2016-11-16,21.9752169015011,26.2066300164,0.094854706730694,77.5674786334318
"layer.1052",2016-11-17,22.4802201201725,26.7078517680476,0.013144853178852,77.6590929980309
"layer.1053",2016-11-18,22.4067712074623,25.0601267692163,0.364238974862797,85.239227640394
"layer.1054",2016-11-19,13.6567416542155,20.94150132941,0.0221732238494348,63.0969001803747
"layer.1055",2016-11-20,12.9286096802863,21.4808614955101,8.78045202516554e-05,58.2134278087292
"layer.1056",2016-11-21,16.0470312470841,23.3020751913813,0,63.7397546151386
"layer.1057",2016-11-22,20.0670459960657,26.4030475659296,0.00773196275392588,68.191875786154
"layer.1058",2016-11-23,19.5633178685777,21.8847972846112,0.857194211442754,86.6807467333148
"layer.1059",2016-11-24,21.7168797672043,24.9709642485331,0.0765138919416555,82.164841193951
"layer.1060",2016-11-25,19.4330816413475,24.8400528947914,0.0541185743057017,71.9348559659515
"layer.1061",2016-11-26,19.5845551528325,24.8943438909919,0.0109394102290013,72.3802647411792
"layer.1062",2016-11-27,20.0892472248515,24.7246407448038,0.0438764352669342,75.4409793382135
"layer.1063",2016-11-28,20.8253652961923,26.2096948307017,0.0119930644720212,72.2788117712017
"layer.1064",2016-11-29,22.9184061204701,28.4871617061814,0.0606729234938995,71.8691983012614
"layer.1065",2016-11-30,20.3123454755356,22.1724183190732,1.38570511375285,89.2187450931832
"layer.1066",2016-12-01,16.9323349868776,22.7619740811643,0.0153606260722616,69.6714718167284
"layer.1067",2016-12-02,17.9593690772957,23.3390685103805,0.0277927131455411,71.78780402944
"layer.1068",2016-12-03,20.1918707119101,24.6087975000572,0.0084343989159391,76.4488067533872
"layer.1069",2016-12-04,21.4076304992944,23.5556734191673,0.656555717695923,87.7644216456351
"layer.1070",2016-12-05,21.5571273143995,24.0598522114269,0.240171187747197,85.9253326182366
"layer.1071",2016-12-06,20.3803401704567,25.9961075852273,0.0523728138442275,71.2172867149913
"layer.1072",2016-12-07,20.2509824749509,25.4636516711253,0.00174059548969468,72.916882568378
"layer.1073",2016-12-08,21.8353229262171,27.0681324769532,0.017566069022112,73.1029380407522
"layer.1074",2016-12-09,22.9812333405955,27.6795797697703,0.0334948419901198,75.619377838226
"layer.1075",2016-12-10,23.0098222271275,25.6298252289749,0.528588376886793,85.4695668908935
"layer.1076",2016-12-11,23.8446225945965,28.5640514979469,0.0145910452771146,75.6621381602291
"layer.1077",2016-12-12,24.26365172257,28.1205290854375,0.0976128016609521,79.6175871608574
"layer.1078",2016-12-13,23.8979628922812,26.7684744685197,0.252649759566492,84.3052342244095
"layer.1079",2016-12-14,23.3095296643638,25.5405010477571,0.744835415351301,87.4948580619298
"layer.1080",2016-12-15,18.8238503950376,21.3339996356887,1.4994016375352,85.6145836938006
"layer.1081",2016-12-16,17.0810874903829,20.5923549898243,0.0907743790248814,80.305727810038
"layer.1082",2016-12-17,19.8985265287611,23.3495899168403,0.269663176608197,80.9732403461221
"layer.1083",2016-12-18,20.5613421093458,24.4023772049497,0.132166462865871,79.1846790690773
"layer.1084",2016-12-19,20.7695846326066,26.0666454651544,0.0773454523981564,72.6428820393887
"layer.1085",2016-12-20,21.0752953699597,27.3057465193814,0.00546970511450072,68.8129927438485
"layer.1086",2016-12-21,20.9459437753687,27.0481337216531,0.00449352544817332,69.3078729063942
"layer.1087",2016-12-22,22.3482939395557,27.9312111277187,0.00159597627986843,71.7089408391363
"layer.1088",2016-12-23,22.3888345180888,27.8121346722803,0.00846538874661623,72.3872806772944
"layer.1089",2016-12-24,22.454455957171,27.9722190166603,0.0326787764489573,72.0008250739629
"layer.1090",2016-12-25,23.0693732560306,28.7609877083582,0.000454517516596804,71.3852744685823
"layer.1091",2016-12-26,23.075956143049,28.3177751452068,0.0108671006240882,73.2758299784402
"layer.1092",2016-12-27,22.9623998167532,29.1124175029949,0,69.4958684114209
"layer.1093",2016-12-28,22.6035928183056,29.401224048044,0,66.8753886746651
"layer.1094",2016-12-29,22.6314312923232,29.1808874752504,0.00332107685422466,67.846440581856
"layer.1095",2016-12-30,22.8623997230384,29.4398407082447,0.00198334916333169,67.7820700778267
"layer.1096",2016-12-31,21.8862045552563,28.4600027363699,0,67.6044045303608
"layer.1097",2017-01-01,21.2298925497982,28.3519461407062,0,65.3527538995704
"layer.1098",2017-01-02,22.2074482215702,29.371633434358,0,65.3956633179078
"layer.1099",2017-01-03,23.1982123737824,29.080368302012,0.0417433019219968,70.6250064989752
"layer.1100",2017-01-04,22.1536747589382,28.2147030826931,0.0245491108680091,69.7033711204923
"layer.1101",2017-01-05,21.6480309442177,29.475062497219,0.0210059402272656,62.8251981742473
"layer.1102",2017-01-06,22.8145502486315,29.1070961770646,0.00572278873169667,68.8974666531083
"layer.1103",2017-01-07,23.248294782989,28.4794895666439,0.0313875335040799,73.3502972635552
"layer.1104",2017-01-08,20.1932312159,28.0268131263632,0.00320744747507546,62.483155684169
"layer.1105",2017-01-09,20.4992286962465,28.4477906301526,0.000113629379149201,62.1336392068448
"layer.1106",2017-01-10,20.9467368942865,29.8716292602849,0,58.8224260984662
"layer.1107",2017-01-11,22.3080340031013,29.2350168109163,0.0331901086551288,66.3184213537512
"layer.1108",2017-01-12,23.1165699325591,27.285390763734,0.0685598354012105,78.0206426262119
"layer.1109",2017-01-13,22.8243239140656,24.6826831002214,0.847923087098534,89.4188663092245
"layer.1110",2017-01-14,22.21794789586,24.8170364761788,0.395110011188926,85.4964363952705
"layer.1111",2017-01-15,22.2301009180478,26.2307309077655,0.433361792187974,78.6694547031274
"layer.1112",2017-01-16,22.7025374537682,28.2702402121811,0.0106759966682464,71.8354208757041
"layer.1113",2017-01-17,21.1817685342273,27.4931110789738,0.0129279243641125,68.508267696777
"layer.1114",2017-01-18,20.9241696106155,28.4694733493548,5.68146895746005e-05,63.7005990030591
"layer.1115",2017-01-19,20.9246698856253,27.6291955698224,0.0062186260225296,66.9002881107132
"layer.1116",2017-01-20,21.5529237841348,26.8353951939853,0.0247402148238511,72.8414072188424
"layer.1117",2017-01-21,21.6595738749302,26.5687967648759,0.0223798227206151,74.4779137963549
"layer.1118",2017-01-22,21.7463105799723,26.5785772272187,0.0153761209876001,74.8306317776633
"layer.1119",2017-01-23,21.8805429063656,26.8193908010606,0.011331948084244,74.3844377397062
"layer.1120",2017-01-24,22.4083879498718,27.4101590171612,0.010014880280469,74.1971572746795
"layer.1121",2017-01-25,21.6603181865301,27.9959763793897,0,68.503637400765
"layer.1122",2017-01-26,21.2069653121568,28.7808988975355,0,63.6554749767574
"layer.1123",2017-01-27,21.307843937596,28.2779662385635,0,65.9490902185067
"layer.1124",2017-01-28,20.6768141228739,28.4143673146257,0.0102886237847832,62.9396064632174
"layer.1125",2017-01-29,21.9090951874092,26.7500249600093,0.0406741527636382,74.8188941513376
"layer.1126",2017-01-30,21.9396119630031,27.0340894627104,0.0925511293170328,73.7169283073996
"layer.1127",2017-01-31,21.4845142270105,26.3148954235875,0.028174921057225,74.7963883566401
"layer.1128",2017-02-01,21.4927260582679,26.8509213411617,0.0132016678684265,72.5073104220294
"layer.1129",2017-02-02,22.1262206425502,27.1886167262137,0.0183821345632747,73.8871661980521
"layer.1130",2017-02-03,22.4163923500276,26.7382978353958,0.0156292046047961,77.21991938567
"layer.1131",2017-02-04,22.960307202993,27.0043573960566,0.0768806049380005,78.5715509576886
"layer.1132",2017-02-05,22.5365620679155,25.8273878739578,0.287038141674467,82.084850849466
"layer.1133",2017-02-06,22.6317607417198,26.9738911211415,0.203680662124961,77.1602694433175
"layer.1134",2017-02-07,22.3764435602257,27.3674671643176,0.0761058591710741,74.2386014097348
"layer.1135",2017-02-08,23.1289303858484,26.8486917729555,0.126412684303498,80.10680458231
"layer.1136",2017-02-09,20.925023738681,25.6787679558227,0.0569024940948573,75.0453987141354
"layer.1137",2017-02-10,21.7416616829306,25.8628858330121,0.0740037156568138,78.0405360591288
"layer.1138",2017-02-11,21.6213821485771,26.7855902776196,0.0470012431935374,73.3616949695218
"layer.1139",2017-02-12,20.8177025472627,27.0037579049075,0.0174007899251679,68.9428738964098
"layer.1140",2017-02-13,21.2800847754703,27.252964354837,0.0179069571595599,69.899082874941
"layer.1141",2017-02-14,21.0683769326299,26.8198959902313,0.0571607426838328,70.7741931493157
"layer.1142",2017-02-15,22.1184663798992,26.7987521394777,0.0437989606902415,75.5631964524441
"layer.1143",2017-02-16,20.9345960739283,26.0292277872518,0.00620313110719102,73.5465868859937
"layer.1144",2017-02-17,21.6139146289195,26.735630436575,0.0106811616400258,73.5440991297136
"layer.1145",2017-02-18,22.0583052595209,27.6581530130812,0.0183304848454797,71.5864079093005
"layer.1146",2017-02-19,22.1911770819243,27.9013982307977,0.0087133073920327,71.1502223409046
"layer.1147",2017-02-20,21.7660348373684,27.5752481022578,0.0114920622094088,70.6627628558103
"layer.1148",2017-02-21,21.0877473369703,26.3295054944013,0.0559882940898843,72.9359394630605
"layer.1149",2017-02-22,21.5122184809034,26.5982998124389,0.0185060938859829,73.6813991517221
"layer.1150",2017-02-23,21.3879855537901,27.1335982576075,0.00368778985056979,70.8572483443455
"layer.1151",2017-02-24,21.4616235948576,27.9760517185013,0.00320744747507546,67.7545908937188
"layer.1152",2017-02-25,22.0823611663915,27.1038257758201,0.0128866045898764,74.057524169947
"layer.1153",2017-02-26,22.2325351830342,25.0313377223476,0.0848243315348864,84.4853694261466
"layer.1154",2017-02-27,22.4478364646641,26.5461104031881,0.301355443447268,78.2483826033116
"layer.1155",2017-02-28,22.2830446562735,26.3900743080285,0.162262753425074,78.1843122320534
"layer.1156",2017-03-01,21.8119137163102,27.6252416225805,0.000253083617195974,70.6541716442437
"layer.1157",2017-03-02,21.8688596546137,28.1408376900956,0,68.7986197011081
"layer.1158",2017-03-03,22.4149708368902,27.9364246799593,0.000320228250329593,71.9783608988166
"layer.1159",2017-03-04,21.9330290759848,28.039085855281,0.00229324747010229,69.4792955655949
"layer.1160",2017-03-05,22.1020183137254,29.2722122055837,0,65.3511773257337
"layer.1161",2017-03-06,23.1786711438289,28.9118574022664,0.066080648947046,71.2330759339324
"layer.1162",2017-03-07,23.2055456733154,26.6876846163572,0.165532180561504,81.2447391165187
"layer.1163",2017-03-08,23.2036360869977,26.9703480610918,0.100298586986297,79.8959635794844
"layer.1164",2017-03-09,22.5256963387406,26.2123487578112,0.0705070297620858,80.1832789150316
"layer.1165",2017-03-10,21.9774437353859,27.8238820044607,0.00539739550958749,70.5479699254346
"layer.1166",2017-03-11,22.0715808500232,28.9201020895306,0.00742206444715533,66.5721919746436
"layer.1167",2017-03-12,21.3190391161676,27.1563385061401,0.00041836271414024,70.4644254553046
"layer.1168",2017-03-13,20.6387261120716,28.2413433916227,0.0003098983067706,63.4272728652986
"layer.1169",2017-03-14,22.6665542585555,26.3297614569144,0.115101396106372,80.3129972410097
"layer.1170",2017-03-15,21.9180330275221,26.0224178372322,0.0491705313409316,78.1439123726069
"layer.1171",2017-03-16,21.6520880525284,26.803729936772,0.0159391029115667,73.4211704813336
"layer.1172",2017-03-17,21.875052083088,27.9684334658086,0,69.5197184101299
"layer.1173",2017-03-18,22.6004264435489,26.200392614107,0.157237235883611,80.6048792251252
"layer.1174",2017-03-19,21.1953003631492,22.5240906045119,1.10210167831176,92.2087308827765
"layer.1175",2017-03-20,19.4065487630871,21.7527340995606,0.25951400706146,86.535281860568
"layer.1176",2017-03-21,18.5881903608773,23.2591677911583,0.0165640644968873,75.0373615487719
"layer.1177",2017-03-22,20.1202825781995,24.0105120690982,0.0623257144633425,78.8896546445362
"layer.1178",2017-03-23,19.117035954403,24.1501732992746,0.0731463303414152,73.506489528074
"layer.1179",2017-03-24,19.7071286311331,24.6215619464344,0.00368262487879028,74.13116203414
"layer.1180",2017-03-25,20.0904918114611,25.8213996983223,0,70.6804649014805
"layer.1181",2017-03-26,20.9690540404526,25.5779793483601,0.0120240543026983,75.7002007743401
"layer.1182",2017-03-27,19.7791560307058,25.1643035120497,0.0237330453268465,72.090237006329
"layer.1183",2017-03-28,19.6146265616496,23.2370539771972,0.176796984012614,80.102391277355
"layer.1184",2017-03-29,18.712142645912,23.4592967971279,0.10121795196305,74.7134318337863
"layer.1185",2017-03-30,18.1101104790104,23.7574392380496,0.00557816952187034,70.6664904537431
"layer.1186",2017-03-31,18.7228558522181,23.5387394781688,0.0292285753002448,74.4062258707677
"layer.1187",2017-04-01,17.3903245564632,23.37224259925,0.0342747527288257,69.1204904874352
"layer.1188",2017-04-02,17.9468377983933,23.5906796607621,0.0288153775578841,70.650956229083
"layer.1189",2017-04-03,19.2846036790062,24.4862049279914,0.00578993336483019,72.7969419011003
"layer.1190",2017-04-04,20.0074095543561,25.2381958480696,0.00036154802456564,72.7960973859799
"layer.1191",2017-04-05,20.7893943028092,26.3832374145864,0,71.3837352510584
"layer.1192",2017-04-06,20.9005529696071,27.9817974033349,5.16497177950914e-06,65.4398153528317
"layer.1193",2017-04-07,22.2143544570706,27.7842145507851,0.0609105121957568,71.7397869172226
"layer.1194",2017-04-08,22.8968149831596,26.6680765406823,0.0729810512444708,79.8334699039609
"layer.1195",2017-04-09,22.2910368545998,26.7679288642154,0.040844596832362,76.4999364066018
"layer.1196",2017-04-10,21.9268000420221,26.4289604024536,0.0689730331435713,76.3301712247179
"layer.1197",2017-04-11,21.5325406279454,25.2850908748126,0.0863428332380621,79.7377909192801
"layer.1198",2017-04-12,22.3140556059624,27.0461803235268,0.0533128387080982,75.3643235292238
"layer.1199",2017-04-13,19.4274199924568,22.8473241075734,0.0814102851886305,81.0651462467053
"layer.1200",2017-04-14,20.0720548470779,23.3133846929472,0.0986303011015155,82.0270357648867
"layer.1201",2017-04-15,20.5518429850755,24.5071736464992,0.0717517879609475,78.6433861741143
"layer.1202",2017-04-16,19.9540997612453,24.9569806122908,0.00524761132798173,73.7820808930813
"layer.1203",2017-04-17,21.0236999338944,26.2282386411905,0.00219511300629154,73.085391091074
"layer.1204",2017-04-18,18.9264555793519,23.0858138112306,0.0241152532385304,77.4479183197451
"layer.1205",2017-04-19,17.7291693618393,22.9035280867666,0.0679555337030079,72.6433687108859
"layer.1206",2017-04-20,17.6864263530804,22.7966098507007,0.0245749357269068,72.9188621305137
"layer.1207",2017-04-21,17.7899710782667,24.5691367822373,6.71446331336188e-05,65.9660447160488
"layer.1208",2017-04-22,18.2395535873227,25.1606459424546,0.0399252318556093,65.5030194031375
"layer.1209",2017-04-23,19.4410128305263,23.1079478327585,0.0705896693105579,79.8637581675759
"layer.1210",2017-04-24,18.8777031695614,22.7010078520562,0.0539378002934188,79.0333528835777
"layer.1211",2017-04-25,18.7885321995331,23.2702550094891,0.045374277082992,75.9324645272613
"layer.1212",2017-04-26,20.5871489787505,25.1800249990388,0.00027374350431401,75.7119599154856
"layer.1213",2017-04-27,20.7984419593878,26.2851364135113,0.0820610716328487,71.8383187451689
"layer.1214",2017-04-28,18.9822972520852,20.5601576000181,0.360220626818339,90.6778639098702
"layer.1215",2017-04-29,17.1356845765065,20.2789423642393,0.0393674149034223,82.1573255636815
"layer.1216",2017-04-30,17.2987437251074,20.9189766282568,0.0420377053134288,79.7983745723759
"layer.1217",2017-05-01,17.038320077965,22.9194112342903,0.0178811323006622,69.4749120610868
"layer.1218",2017-05-02,16.3892071519153,21.0945332329683,0.00406483279047395,74.5172934109167
"layer.1219",2017-05-03,16.9374719570995,22.5357166912913,1.03299435590183e-05,70.6576422592344
"layer.1220",2017-05-04,19.2492427770983,22.8107955626111,0.0153967808747181,80.3490289456137
"layer.1221",2017-05-05,19.67054144536,23.6524946076768,0.00201433899400877,78.3916492512936
"layer.1222",2017-05-06,19.3831578559245,23.0927113273732,0.118680721549572,79.6502934741731
"layer.1223",2017-05-07,18.8954141250891,23.2023373773935,0.0204584532186375,76.7553649214538
"layer.1224",2017-05-08,18.6529881764678,22.7234382512309,0.0127626452671682,77.8252371707848
"layer.1225",2017-05-09,19.2993129844754,23.6909293997762,0,76.4265225519177
"layer.1226",2017-05-10,20.4161403382267,24.0029342315391,0.012680005718696,80.3815475466624
"layer.1227",2017-05-11,18.3856948993137,22.3004601983259,0.237836620502859,78.5254922541112
"layer.1228",2017-05-12,15.9737287563281,21.3205279244726,0.0692416116761057,71.5703982470712
"layer.1229",2017-05-13,15.4078750139112,21.5022208936431,0,68.2613504384157
"layer.1230",2017-05-14,17.6431098583349,24.545581495176,0,65.450689831686
"layer.1231",2017-05-15,18.9321477328163,23.7997202037011,0.0430087200079764,74.209883692937
"layer.1232",2017-05-16,16.819492467608,21.7216548617852,0.0227155458862832,73.6967484039022
"layer.1233",2017-05-17,16.61710682251,20.6907658402574,0.031408193391198,77.5057343810586
"layer.1234",2017-05-18,16.4444814395766,20.0518429924152,0.0244613063477575,79.7440078604008
"layer.1235",2017-05-19,16.4822094964086,18.7349630134825,0.412800039533747,86.758449282903
"layer.1236",2017-05-20,18.7151442959704,20.622794321317,0.198861743454679,88.8338270312039
"layer.1237",2017-05-21,19.8348634833146,21.2939010872542,0.474986299759042,91.3982509929882
"layer.1238",2017-05-22,19.76053603888,21.9208947348146,0.0829907665531606,87.5552713130632
"layer.1239",2017-05-23,18.0242095992896,21.2541123881777,0.0107069864989234,81.8303683300788
"layer.1240",2017-05-24,18.4815707746556,21.5755406819363,0.0763331179293725,82.5708218809566
"layer.1241",2017-05-25,19.7674788798688,22.5070960408128,0.0368985583928166,84.5220295612636
"layer.1242",2017-05-26,18.6430558872501,22.7610108538124,0.00681259777717313,77.5998971185286
"layer.1243",2017-05-27,19.0480834158657,22.4168018963874,1.54949153385274e-05,81.2686078726675
"layer.1244",2017-05-28,19.1223498511528,22.1676089181692,0.00281490961983269,82.893118252184
"layer.1245",2017-05-29,19.101258988852,22.7605932307646,0.000433857629478768,79.8543059146003
"layer.1246",2017-05-30,17.2826495119892,21.3627617391349,0.000284073447873029,77.5751982674416
"layer.1247",2017-05-31,18.7314703438491,21.3621218328521,0.000309898306770548,84.9752029215862
"layer.1248",2017-06-01,18.0601744917579,22.0413250972302,6.19796613541097e-05,78.1614622286989
"layer.1249",2017-06-02,18.6257963994141,23.8114473283147,0.00670929834158294,72.7514060002096
"layer.1250",2017-06-03,16.299566411451,20.3694789994665,0.00928661925955821,77.4756470249035
"layer.1251",2017-06-04,18.8061699440836,22.7969533793367,0.000692106218454225,78.2246069389643
"layer.1252",2017-06-05,19.2478395667052,23.437230134156,0,77.3557455342078
"layer.1253",2017-06-06,19.4855495082224,23.375421923097,0,78.8015005617317
"layer.1254",2017-06-07,19.9599871439818,24.2060809008211,0,77.199344963957
"layer.1255",2017-06-08,19.9324232111282,25.068809287095,0,73.1934904289346
"layer.1256",2017-06-09,19.4027783977699,25.1960967505196,0,70.2915271677958
"layer.1257",2017-06-10,15.5870222747154,20.0155771458217,0.0637770715333846,75.6664639431797
"layer.1258",2017-06-11,15.0483542084375,19.4466735170248,0.0115282170118654,75.7212861644395
"layer.1259",2017-06-12,18.6584301924274,21.2373939945586,0.00018077401228282,85.2372486899625
"layer.1260",2017-06-13,19.2225939814577,22.17271469672,0.00193169944553652,83.3865046662214
"layer.1261",2017-06-14,19.3940052823552,21.617370345262,0.0993947169248829,87.1862085381006
"layer.1262",2017-06-15,17.9161868026747,20.6561839575659,0.0283195402670512,84.3189726820461
"layer.1263",2017-06-16,17.989434385198,20.3576508370189,0.0192291899351143,86.2822906976847
"layer.1264",2017-06-17,18.3438548259383,20.4949949328662,0.000278908476093519,87.4791297187835
"layer.1265",2017-06-18,17.4823873600844,21.7111065119031,0.000232423730077911,76.9031705512092
"layer.1266",2017-06-19,16.9683852921525,22.0458852714768,0,72.9379826272659
"layer.1267",2017-06-20,17.5927895134529,21.6891341509098,0.00143586215470367,77.5447224141814
"layer.1268",2017-06-21,17.9334340886812,19.9382293158749,0.331214145304613,88.2382348126552
"layer.1269",2017-06-22,18.1435556936858,19.9591374116822,0.139846775902002,89.2954333253669
"layer.1270",2017-06-23,18.1715466905721,20.4018380498074,0.0826137236132563,87.0373742305811
"layer.1271",2017-06-24,18.0518894495235,19.7819709374803,0.125854867351311,89.7628793575565
"layer.1272",2017-06-25,16.4691718415816,20.3151475881323,0.0270747820681894,78.5797204271341
"layer.1273",2017-06-26,16.5295830994648,19.1594162187656,0.0838533168403386,84.7453212746053
"layer.1274",2017-06-27,16.0288200165468,19.1319069844625,0.0330144996146253,82.2255650339895
"layer.1275",2017-06-28,17.8677333377072,21.0763666303935,0.00498419776722674,81.917716806426
"layer.1276",2017-06-29,16.7235006748858,19.6801248006872,0.000366712996345175,83.0622256044043
"layer.1277",2017-06-30,16.0472996873333,20.1697810882559,6.71446331336188e-05,77.1860914159796
"layer.1278",2017-07-01,14.1768751414741,20.3974799512291,0,67.4863835823256
"layer.1279",2017-07-02,15.0723186015869,17.7529763036688,0.157479989557248,84.3170495906645
"layer.1280",2017-07-03,12.478587905368,17.0797410073595,0.0806407043934836,74.3388697262491
"layer.1281",2017-07-04,12.5128811471942,16.8167327892891,0.0167190136502726,75.7585293409426
"layer.1282",2017-07-05,14.9637711263033,18.140483340942,0.0414437335587851,81.7145616272151
"layer.1283",2017-07-06,15.6900850276362,18.3665319192912,0.0464124364106733,84.4076066150151
